address,price,dong_may,cpu,ram,o_cung,man_hinh,card_man_hinh,kich_thuoc,khoi_luong,pin,he_dieu_hanh,do_phan_giai
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elite-x360-830-g10-876c5pa-i7-1355u-bac--s230704099,43990000,HP,Intel Core i7-1355U,16GB Onboard,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,31.56 x 22.58 x 1.92 cm,1.3,3 cell,Windows 11 Pro,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elite-dragonfly-g4-876f1pa-i7-1355u-bac--s230704101,50990000,HP,Intel Core i7-1355U,16GB Onboard,1TB SSD M.2 NVMe,13.5 inch,Onboard  Intel Iris Xe Graphics,29.74 x 22.04 x 1.64 cm,1,6 cell,Windows 11 Pro,1920 x 1280
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-inspiron-5430-n5430i58w1-i5-1335u-bac--s230703938,20990000,Dell,Intel Core i5-1335U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.4 x 22.656 x 1.767 cm,1.7,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-nitro-16-an16-41-r60f-amd-ryzen-7-7840hs-den--s230701157,35990000,ACER,AMD Ryzen 7 7840HS,1 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4050  6GB  GDDR6 / AMD Radeon 780M,360.1 x 279.9  x 25.9-27.9 mm,2.7,90 Wh  Pin liền,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-nitro-16-phoenix-an16-41-r50z-amd-ryzen-5-7640hs-den--s230703421,30990000,ACER,AMD Ryzen 5 7640HS,1 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4050  6GB  GDDR6 / AMD Radeon 760M,360.1 x 279.9 x 25.9 - 27.9 mm,2.7,4 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-nitro-16-an16-41-r76e-amd-ryzen-9-7940hs-den--s230701158,42490000,ACER,AMD Ryzen 9 7940HS,1 x 16GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / AMD Radeon 780M,360.1 x 279.9  x 25.9-27.9 mm,2.7,90 Wh  Pin liền,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-loq-15irh8-82xv00d5vn-i7-13620h-xam--s230604088,35990000,Lenovo,Intel Core i7-13620H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,35.96 x 26.48 x 2.2-2.5 cm,2.4,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-x360-14-ek1048tu-i5-1335u-vang--s230604089,22890000,HP,Intel Core i5-1335U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.2 x 21 x 1.99 cm,1.5,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-nitro-16-an16-41-r3sm-amd-ryzen-7-7840hs-den--s230701159,39990000,ACER,AMD Ryzen 7 7840HS,1 x 16GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / AMD Radeon 780M,360.1 x 279.9  x 25.9-27.9 mm,2.7,90 Wh  Pin liền,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-stealth-14-studio-a13vf-051vn-i7-13700h-xanh--s230603831,54990000,MSI,Intel Core i7-13700H,2 x 8GB,1TB SSD M.2 NVMe,14 inch,RTX 4060  8GB  GDDR6 / Intel Iris Xe Graphics,315 x 246 x 19 (mm),1.7,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-stealth-15-a13vf-069vn-i7-13620h-den--s230603833,47990000,MSI,Intel Core i7-13620H,2 x 8GB,1TB SSD M.2 NVMe,15.6 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,358.3 x 247.9 x 19.9 mm,2.1,3 cell,Windows 11 Home,2560 x 1440
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-raider-ge68hx-13vg-048vn-i7-13700hx-den--s230603834,66990000,MSI,Intel Core i7-13700HX,2 x 16GB,2TB SSD M.2 NVMe,16 inch,RTX 4070  8GB  GDDR6 / Intel UHD Graphics 770,357 x 284 x 22.20 mm,2.7,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-14x-oled-k3405zf-km086w-i5-12450h-bac--s230603837,25990000,ASUS,Intel Core i5-12450H,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,14 inch,RTX 2050  4GB  GDDR6 / Intel UHD Graphics,31.71 x 22.25 x 1.89 cm,1.4,3 cell,Windows 11 Home,2800 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-prestige-13-evo-081vn-i7-1360p-xam--s230603838,33990000,MSI,Intel Core i7-1360P,16GB Onboard,1TB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.9 x 21.0 x 1.69 cm,1,4 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-yoga-pro-7-14irh8-82y70050vn-i7-13700h-xanh--s230603070,37990000,Lenovo,Intel Core i7-13700H,16GB Onboard,512GB SSD M.2 NVMe,14.5 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,325.5 x 226.49 x 15.6 mm,1.5,4 cell,Windows 11 Home SL + Office Home & Student 2021,3072 x 1920
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-s-14-flip-tp3402va-lz025w-i3-1315u-bac--s230603068,16990000,ASUS,Intel Core i3-1315U,8GB Onboard,256GB SSD,14 inch,Intel UHD Graphics,31.32 x 22.76 x 1.89 cm,1.5,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-creator-z16-hx-studio-b13vgto-062vn-i9-13950hx-xam--s230502031,87990000,MSI,Intel Core i9-13950HX,64GB,2TB SSD M.2 NVMe,16 inch,RTX 4070  8GB  GDDR6 / Intel UHD Graphics 770,35.9 x 25.6 x 1.84 cm,2.3,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-creator-z17-hx-studio-a13vgt-068vn-i7-13700hx-xam--s230502032,81990000,MSI,Intel Core i7-13700HX,32GB,2TB SSD M.2 NVMe,17 inch,RTX 4070  8GB  GDDR6 / Intel UHD Graphics 770,38.2 x 26.0 x 1.9 cm,2.4,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-prestige-16-studio-a13ve-214vn-i7-13700h-xam--s230502035,47990000,MSI,Intel Core i7-13700H,16GB Onboard,1TB SSD M.2 NVMe,16 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,35.8 x 25.855 x 1.685 mm,2.1,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-15-c7m-083vn-amd-ryzen-5-7530u-den--s230500322,13990000,MSI,AMD Ryzen 5 7530U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,359 x 241 x 19.9 mm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-15-b7m-098vn-amd-ryzen-7-7730u-den--s230500323,16490000,MSI,AMD Ryzen 7 7730U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  AMD Radeon Graphics,359 x 241 x 19.9 mm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-7-a715-76g-5132-nh-qmesv-002-i5-12450h-den--s230402669,20990000,ACER,Intel Core i5-12450H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 1650  4GB  GDDR6 / Intel UHD Graphics,36.23  x 23.74 x 1.99 mm,2.1,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-15-fa0155tx-81p00pa-i5-12450h-den--s230500937,27990000,HP,Intel Core i5-12450H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / Intel UHD Graphics,35.79 x 25.5 x 2.35 cm,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-neo-phn16-71-59tn-nh-qlusv-003-i5-13500hx-den--s230402673,39990000,ACER,Intel Core i5-13500HX,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 710,360.1  x 279.9 x 26.55 - 28.25 mm,2.6,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-5-a515-58p-34rj-nx-khjsv-003-i3-1315u-bac--s230402679,13090000,ACER,Intel Core i3-1315U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,36.23  x 23.74 x 1.99 mm,1.5,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-s-14-flip-tn3402ya-lz026w-amd-ryzen-5-7530u-bac--s230401846,18990000,ASUS,AMD Ryzen 5 7530U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,31.32 x 22.76 x 1.89 cm,1.5,6 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g9-6l1x3pa-i3-1215u-bac--s230400583,14190000,HP,Intel Core i3-1215U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.4 x 22.59 x 1.99 cm,1.5,3 cell,Windows 11 Home,1366 x 768
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-v15-g3-iap-82tt00arvn-i3-1215u-xam--s230400584,13090000,Lenovo,Intel Core i3-1215U,8GB (4GB + 4GB Onboard),256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,36 x 24 x 2 cm,1.7,2 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-v15-g3-iap-82tt00atvn-i5-1235u-xam--s230400585,17290000,Lenovo,Intel Core i5-1235U,8GB (4GB + 4GB Onboard),512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36 x 24 x 2 cm,1.7,2 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-x1504va-nj023w-i7-1355u-bac--s230304298,22990000,ASUS,Intel Core i7-1355U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.97 x 23.25 x 1.79 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-a1505va-l1052w-i5-13500h-den--s230304297,20490000,ASUS,Intel Core i5-13500H,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.68 x 22.76 x 1.99 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-3420-v4i7310w1-i7-1255u-xam--s230302071,24900000,Dell,Intel Core i7-1255U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,321.27 x 220.26 x 19.48 mm,1.5,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-a5-k1-avn1030sb-amd-ryzen-5-5600h-den--s230300539,23990000,GIGABYTE,AMD Ryzen 5 5600H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3060  6GB  GDDR6 / AMD Radeon Graphics,361 x 258 x  27.9 mm,2.2,49 Wh  Pin rời,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-x360-13-bf0112tu-7c0n9pa-i5-1230u-bac--s230300154,29690000,HP,Intel Core i5-1230U,16GB Onboard,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.83 x 21.49 x 1.61 cm,1.3,4 cell,Windows 11 Home SL,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-630-g9-6m140pa-i3-1215u-bac--s230300156,17890000,HP,Intel Core i3-1215U,1 x 8GB,256GB SSD M.2 NVMe,13.3 inch,Onboard  Intel UHD Graphics,30.69 x 20.84 x 1.59 cm,1.3,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-630-g9-6m141pa-i3-1215u-bac--s230300157,18790000,HP,Intel Core i3-1215U,1 x 8GB,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel UHD Graphics,30.69 x 20.84 x 1.59 cm,1.3,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-840-g9-6z970pa-i7-1260p-bac--s230300159,38290000,HP,Intel Core i7-1260P,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Intel Iris Xe Graphics,48.3 x 6.5 x 30.5 cm,1.6,3 cell,Windows 11 Pro,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-probook-450-g9-6m0y5pa-i3-1215u-bac--s230300160,18190000,HP,Intel Core i3-1215U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,30.69 x 20.84 x 1.59 cm,1.3,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-5-15aba7-82sg007kvn-amd-ryzen-5-5625u-xam--s230202264,18190000,Lenovo,AMD Ryzen 5 5625U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,AMD Radeon Graphics,357 x 233 x16.9 mm,1.8,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-3-14iau7-82rj009mvn-i3-1215u-xanh--s230105669,13990000,Lenovo,Intel Core i3-1215U,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.4 x 21.6 x 2.0 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-5-pro-16arh7-82sn00ayvn-amd-ryzen-5-6600hs-xam--s230105668,29990000,Lenovo,AMD Ryzen 5 6600HS,16GB Onboard,512GB SSD M.2 NVMe,16 inch,RTX 3050  4GB  GDDR6 / AMD Radeon 660M,35.6 x 25.1 x 1.7 cm,1.9,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-omen-16-n0086ax-7c0t5pa-amd-ryzen-7-6800h-den--s230100439,56890000,HP,AMD Ryzen 7 6800H,2 x 8GB,1TB SSD M.2 NVMe,16.1 inch,RTX 3070Ti  8GB  GDDR6 / AMD Radeon 680M,36.9 x 24.8 x 2.3 cm,2.3,6 cell,Windows 11 Home SL,2560 x 1440
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-omen-16-n0087ax-7c0t7pa-amd-ryzen-7-6800h-den--s230100458,50890000,HP,AMD Ryzen 7 6800H,2 x 8GB,1TB SSD M.2 NVMe,16.1 inch,RTX 3060  6GB  GDDR6 / AMD Radeon 680M,36.9 x 24.8 x 2.3 cm,2.3,6 cell,Windows 11 Home SL,2560 x 1440
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-expertbook-b1-b1500cba-bq0249w-i5-1235u-den--s221201474,21090000,ASUS,Intel Core i5-1235U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.80 x 23.65 x 1.94 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-nitro-v-anv15-51-75gs-i7-13620h-den--s231200196,30990000,ACER,Intel Core i7-13620H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics 770,362.3 x 239.89 x 22.9 - 26.9 mm,2.1,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-3-15iau7-82rk00w4vn-i7-1255u-xam--s231200159,17290000,Lenovo,Intel Core i7-1255U,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,359.2 x 236.5 x 19.9 mm,1.63,45 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-mobile-precision-workstation-7680-71023334-i7-13850hx-xam--s231103680,74200000,Dell,Intel Core i7-13850HX,1 x 16GB,512GB SSD M.2 NVMe,16 inch,RTX 2000  8GB  GDDR6 / Intel UHD Graphics 770,22.30 x 356 x 258.34 (mm),2.6,6 cell,Ubuntu,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-flex-5-14iau7-82r700jlvn-i5-1235u-xam--s231103660,18990000,Lenovo,Intel Core i5-1235U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,313.1 x 224.9 x 17.4 mm,1.5,3 cell,Windows 11 Home,2240 x 1400
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-slim-5-16iah8-83bg001xvn-i5-12450h-xam--s231103659,17490000,Lenovo,Intel Core i5-12450H,16GB Onboard,512GB SSD M.2 NVMe,16 inch,Onboard  Intel UHD Graphics,356 x 251 x 17.9 mm,1.9,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-slim-5-14irl8-82xd007qvn-i7-13620h-xam--s231103658,22990000,Lenovo,Intel Core i7-13620H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics 770,312 x 221 x 16.9 mm,1.5,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-slim-5-14irl8-82xd008lvn-i5-13500h-xam--s231103657,20990000,Lenovo,Intel Core i5-13500H,16GB Onboard,1TB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,312 x 221 x 16.9 mm,1.5,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-1-14alc7-82r30077vn-amd-ryzen-7-5700u-xam--s231103544,13990000,Lenovo,AMD Ryzen 7 5700U,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,32.53 x 21.65 x 1.79 cm,1.4,42 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-mobile-precision-workstation-3581-71024677-i7-13800h-xam--s231103573,53900000,Dell,Intel Core i7-13800H,2 x 16GB,1TB SSD M.2 NVMe,15.6 inch,RTX A500  4GB  GDDR6 / Intel Iris Xe Graphics,22.7 x 357.80 x 233.30 (mm),1.8,4 cell,Windows 11 Pro,1920 x 1080
https://phongvu.vn/apple-macbook-air-15-m2-2023-16gb-512gb-ssd--p534772?sku=231101769,42490000,APPLE,Apple M2,,512GB SSD,15.3 inch,,1.15 x 34.04 x 23.76 cm,1.5,,macOS,2880 x 1864
https://phongvu.vn/apple-macbook-pro-14-inch-m3-16gb-1tb-ssd--s231100744,49990000,APPLE,Apple M3,,1TB SSD,14 inch,,31.26 x 22.12 x 1.55 cm,1.6,,macOS,3024 x 1964
https://phongvu.vn/apple-macbook-pro-14-inch-m3-8gb-1tb-ssd--p534248?sku=231100728,47390000,APPLE,Apple M3,,1TB SSD,14 inch,,31.26 x 22.12 x 1.55 cm,1.6,,macOS,3024 x 1964
https://phongvu.vn/apple-macbook-pro-16-inch-2023-m3-max-36gb-1tb-ssd--p534240?sku=231100720,91890000,APPLE,Apple M3 Max,,1TB SSD,16 inch,,35.57 x 24.81 x 1.68 cm,2.2,,macOS,3456 x 2234
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-legion-slim-5-16aph8-82y9002yvn-amd-ryzen-7-7840hs-xam--s231004213,38990000,Lenovo,AMD Ryzen 7 7840HS,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / AMD Radeon 780M,35.97 x 26.03 x (1.99-2.52) cm,2.4,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-gaming-3-15ach6-82k2027qvn-amd-ryzen-5-5500h-den--s231004210,17990000,Lenovo,AMD Ryzen 5 5500H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 2050  4GB  GDDR6 / AMD Radeon Graphics,35.96 x 25.19 x 2.42 cm,2.2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-slim-3-14iah8-83eq0009vn-i5-12450h-xam--s231004209,16490000,Lenovo,Intel Core i5-12450H,16GB Onboard,1TB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,324.3 x 213.8 x 17.9 mm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-15-fa1087tx-8c5m4pa-i7-13620h-bac--s231004205,32290000,HP,Intel Core i7-13620H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  6GB  GDDR6 / Intel UHD Graphics 770,35.79 x 25.5 x 2.35 cm,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-3530-v5i3465w1-i3-1305u-xam--s231004207,14690000,Dell,Intel Core i3-1305U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,358.50 x 235.56 x 19 mm,1.6,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-15-fb1023ax-94f20pa-amd-ryzen-5-7535hs-bac--s231004203,24490000,HP,AMD Ryzen 5 7535HS,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 2050  4GB  GDDR6 / AMD Radeon 660M,35.79 x 25.5 x 2.35 cm,2.3,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-15s-fq5231tu-8u241pa-i3-1215u-bac--s231002799,11990000,HP,Intel Core i3-1215U,1 x 8GB,256GB SSD,15.6 inch,Onboard  Intel UHD Graphics,35.85 x 24.2 x 1.79 cm,2.2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-nitro-5-an515-58-50ee-nh-qfhsv-007-i5-12450h-den--s231002797,24990000,ACER,Intel Core i5-12450H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / Intel UHD Graphics,1.15 x 34.04 x 23.76 cm,2.5,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-swift-go-sfg14-71-74cp-nx-kpzsv-004-i7-13700h-vang--s231002796,28690000,ACER,Intel Core i7-13700H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,312.9 x 217.9 x 14.9 mm,1.2,65 Wh  Pin liền,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-swift-go-sfg14-71-513f-nx-kpzsv-003-i5-13500h-vang--s231002795,24590000,ACER,Intel Core i5-13500H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,312.9 x 217.9 x 14.9 mm,1.2,65 Wh  Pin liền,Windows 11 Home,2880 x 1800
https://phongvu.vn/apple-macbook-pro-16-inch-2023-m2-pro-32gb-1tb-ssd--p531212?sku=231002254,79290000,APPLE,Apple M2 Pro,,1TB SSD,16.2 inch,,1.68 x35.57 x 24.81 cm,2.1,,macOS,3456 x 2234
https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-24gb-256gb-ssd--p531211?sku=231002253,44290000,APPLE,Apple M2,,256GB SSD,13.3 inch,,1.56 x 30.41 x 21.24 cm,1.4,,macOS,2560 x 1600
https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-24gb-512gb-ssd--p531210?sku=231002252,49590000,APPLE,Apple M2,,512GB SSD,13.3 inch,,1.56 x 30.41 x 21.24 cm,1.4,,macOS,2560 x 1600
https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-16gb-1tb-ssd--p531206?sku=231002248,49090000,APPLE,Apple M2,,1TB SSD,13.3 inch,,1.56 x 30.41 x 21.24 cm,1.4,,macOS,2560 x 1600
https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-24gb-1tb-ssd--p531203?sku=231002247,53090000,APPLE,Apple M2,,1TB SSD,13.3 inch,,1.56 x 30.41 x 21.24 cm,1.4,,macOS,2560 x 1600
https://phongvu.vn/apple-macbook-pro-m2-2022-13-inch-24gb-2tb-ssd--s231002244,63390000,APPLE,Apple M2,,2TB SSD,13.3 inch,,1.56 x 30.41 x 21.24 cm,1.4,,macOS,2560 x 1600
https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-16gb-2tb-ssd--s231002242,58890000,APPLE,Apple M2,,2TB SSD,13.6 inch,,1.13 x 30.41 x 21.5 cm,1.2,,macOS,2560 x 1664
https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-24gb-512gb-ssd--p531196?sku=231002241,49690000,APPLE,Apple M2,,512GB SSD,13.6 inch,,1.13 x 30.41 x 21.5 cm,1.2,,macOS,2560 x 1664
https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-16gb-1tb-ssd--p531195?sku=231002240,49690000,APPLE,Apple M2,,1TB SSD,13.6 inch,,1.13 x 30.41 x 21.5 cm,1.2,,macOS,2560 x 1664
https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-24gb-512gb-ssd--s231002235,47090000,APPLE,Apple M2,,512GB SSD,13.6 inch,,1.13 x 30.41 x 21.5 cm,1.2,,macOS,2560 x 1664
https://phongvu.vn/macbook-air-m2-2022-16gb-512gb-ssd--p531189?sku=231002234,44390000,APPLE,Apple M2,,512GB SSD,13.6 inch,,1.13 x 30.41 x 21.5 cm,1.2,,macOS,2560 x 1664
https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-24gb-256gb-ssd--p531188?sku=231002232,44390000,APPLE,Apple M2,,256GB SSD,13.6 inch,,1.13 x 30.41 x 21.5 cm,1.2,,macOS,2560 x 1664
https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-16gb-512gb-ssd--p531180?sku=231002224,41790000,APPLE,Apple M2,,512GB SSD,13.6 inch,,1.13 x 30.41 x 21.5 cm,1.2,,macOS,2560 x 1664
https://phongvu.vn/apple-macbook-air-m2-2022-13-inch-24gb-256gb-ssd--p531179?sku=231002223,41790000,APPLE,Apple M2,,256GB SSD,13.6 inch,,1.13 x 30.41 x 21.5 cm,1.2,,macOS,2560 x 1664
